,trip_id,year,month,week,day,hour,usertype,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,from_station_name,latitude_start,longitude_start,dpcapacity_start,to_station_id,to_station_name,latitude_end,longitude_end,dpcapacity_end,startTimeSeconds,stopTimeSeconds,timeDelta
4504748,9574531,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:34:00,2016-05-17 08:39:00,5.833333333333332,48.9,cloudy,69,Damen Ave & Pierce Ave,41.909396,-87.67769200000002,19.0,58,Marshfield Ave & Cortland St,41.916017,-87.668879,23.0,30840.0,31140.0,300.0
4504749,9574530,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:33:00,2016-05-17 08:46:00,12.583333333333336,48.9,cloudy,66,Clinton St & Lake St,41.885464,-87.641253,19.0,337,Clark St & Chicago Ave,41.896544,-87.630931,19.0,30780.0,31560.0,780.0
4504750,9574529,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:33:00,2016-05-17 08:38:00,4.35,48.9,cloudy,310,Damen Ave & Charleston St,41.920082,-87.67785500000002,11.0,58,Marshfield Ave & Cortland St,41.916017,-87.668879,23.0,30780.0,31080.0,300.0
4504751,9574528,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:33:00,2016-05-17 08:47:00,13.916666666666664,48.9,cloudy,338,Calumet Ave & 18th St,41.857611,-87.619407,15.0,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,30780.0,31620.0,840.0
4504752,9574525,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:33:00,2016-05-17 08:47:00,13.983333333333333,48.9,cloudy,338,Calumet Ave & 18th St,41.857611,-87.619407,15.0,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,30780.0,31620.0,840.0
4504753,9574524,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:33:00,2016-05-17 08:44:00,11.283333333333333,48.9,cloudy,91,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999996,31.0,170,Clinton St & 18th St,41.85795,-87.640826,15.0,30780.0,31440.0,660.0
4504754,9574523,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:33:00,2016-05-17 08:46:00,13.433333333333335,48.9,cloudy,108,Halsted St & Polk St,41.87184,-87.64664,19.0,81,Daley Center Plaza,41.884240999999996,-87.629634,39.0,30780.0,31560.0,780.0
4504755,9574521,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:33:00,2016-05-17 08:37:00,4.366666666666666,48.9,cloudy,39,Wabash Ave & Adams St,41.879472,-87.62568900000002,23.0,287,Franklin St & Monroe St,41.880317,-87.63518499999998,27.0,30780.0,31020.0,240.0
4504756,9574520,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:33:00,2016-05-17 08:45:00,12.45,48.9,cloudy,39,Wabash Ave & Adams St,41.879472,-87.62568900000002,23.0,198,Green St & Madison St,41.881892,-87.64878900000002,19.0,30780.0,31500.0,720.0
4504757,9574519,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:47:00,14.9,48.9,cloudy,285,Wood St & Grand Ave,41.89113,-87.67203,15.0,18,Wacker Dr & Washington St,41.883272,-87.637313,19.0,30720.0,31620.0,900.0
4504758,9574518,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:46:00,13.316666666666665,48.9,cloudy,285,Wood St & Grand Ave,41.89113,-87.67203,15.0,47,State St & Kinzie St,41.889179999999996,-87.6277,23.0,30720.0,31560.0,840.0
4504759,9574517,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:39:00,6.3,48.9,cloudy,247,Shore Dr & 55th St,41.795212,-87.580715,19.0,423,University Ave & 57th St,41.79147800000001,-87.599861,19.0,30720.0,31140.0,420.0
4504760,9574516,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:32:00,2016-05-17 08:42:00,9.4,48.9,cloudy,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,133,Kingsbury St & Kinzie St,41.889177000000004,-87.638506,27.0,30720.0,31320.0,600.0
4504761,9574515,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:39:00,6.433333333333334,48.9,cloudy,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,81,Daley Center Plaza,41.884240999999996,-87.629634,39.0,30720.0,31140.0,420.0
4504762,9574514,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:47:00,14.2,48.9,cloudy,35,Streeter Dr & Grand Ave,41.89227800000001,-87.612043,47.0,287,Franklin St & Monroe St,41.880317,-87.63518499999998,27.0,30720.0,31620.0,900.0
4504763,9574513,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:45:00,12.383333333333333,48.9,cloudy,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,45,Michigan Ave & Congress Pkwy,41.876243,-87.624426,15.0,30720.0,31500.0,780.0
4504764,9574511,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:32:00,2016-05-17 08:37:00,4.7,48.9,cloudy,285,Wood St & Grand Ave,41.89113,-87.67203,15.0,119,Ashland Ave & Lake St,41.88541,-87.66731999999998,19.0,30720.0,31020.0,300.0
4504765,9574510,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:37:00,5.266666666666667,48.9,cloudy,164,Franklin St & Lake St,41.885837,-87.6355,23.0,53,Wells St & Huron St,41.894729,-87.633775,19.0,30720.0,31020.0,300.0
4504766,9574509,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:32:00,2016-05-17 08:37:00,5.466666666666668,48.9,cloudy,299,Halsted St & Roscoe St,41.943670000000004,-87.64895,15.0,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0,30720.0,31020.0,300.0
4504767,9574507,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:36:00,3.7666666666666666,48.9,cloudy,197,Michigan Ave & Madison St,41.882134,-87.625125,19.0,264,Stetson Ave & South Water St,41.886835,-87.62232,19.0,30720.0,30960.0,240.0
4504768,9574506,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:59:00,27.266666666666666,48.9,cloudy,465,Marine Dr & Ainslie St,41.9716,-87.650154,23.0,85,Michigan Ave & Oak St,41.90096,-87.623777,23.0,30720.0,32340.0,1620.0
4504769,9574503,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:32:00,2016-05-17 08:40:00,8.583333333333334,48.9,cloudy,133,Kingsbury St & Kinzie St,41.889177000000004,-87.638506,27.0,192,Canal St & Adams St,41.879255,-87.639904,47.0,30720.0,31200.0,480.0
4504770,9574501,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:53:00,21.75,48.9,cloudy,177,Theater on the Lake,41.926277,-87.630834,23.0,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0,30660.0,31980.0,1320.0
4504771,9574500,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:31:00,2016-05-17 08:42:00,10.616666666666667,48.9,cloudy,141,Clark St & Lincoln Ave,41.915689,-87.6346,23.0,300,Broadway & Barry Ave,41.937725,-87.644095,19.0,30660.0,31320.0,660.0
4504772,9574498,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:46:00,14.866666666666667,48.9,cloudy,350,Ashland Ave & Chicago Ave,41.895965999999994,-87.66774699999998,15.0,283,LaSalle St & Jackson Blvd,41.878170000000004,-87.631985,31.0,30660.0,31560.0,900.0
4504773,9574497,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:41:00,10.016666666666667,48.9,cloudy,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,21,Aberdeen St & Jackson Blvd,41.877726,-87.654787,15.0,30660.0,31260.0,600.0
4504774,9574496,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:42:00,10.466666666666667,48.9,cloudy,74,Kingsbury St & Erie St,41.893882,-87.641711,23.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,30660.0,31320.0,660.0
4504775,9574495,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:37:00,5.8,48.9,cloudy,499,Kosciuszko Park,41.930585,-87.723777,15.0,260,Kedzie Ave & Milwaukee Ave,41.929567,-87.70785699999998,19.0,30660.0,31020.0,360.0
4504776,9574494,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:40:00,9.583333333333334,48.9,cloudy,456,2112 W Peterson Ave,41.99117800000001,-87.683593,15.0,461,Broadway & Ridge Ave,41.984045,-87.660274,15.0,30660.0,31200.0,540.0
4504777,9574493,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:49:00,18.35,48.9,cloudy,144,Larrabee St & Webster Ave,41.921822,-87.64414000000002,15.0,164,Franklin St & Lake St,41.885837,-87.6355,23.0,30660.0,31740.0,1080.0
4504778,9574492,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:42:00,11.066666666666665,48.9,cloudy,337,Clark St & Chicago Ave,41.896544,-87.630931,19.0,40,LaSalle St & Adams St,41.879344,-87.631985,15.0,30660.0,31320.0,660.0
4504779,9574491,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:40:00,9.1,48.9,cloudy,176,Clark St & Elm St,41.903233,-87.631253,19.0,164,Franklin St & Lake St,41.885837,-87.6355,23.0,30660.0,31200.0,540.0
4504780,9574490,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:36:00,5.3,48.9,cloudy,370,Calumet Ave & 21st St,41.854184000000004,-87.61915400000002,15.0,42,Wabash Ave & Cermak Rd,41.852619,-87.626488,11.0,30660.0,30960.0,300.0
4504781,9574489,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:41:00,10.533333333333333,48.9,cloudy,217,May St & Fulton St,41.886773,-87.656001,15.0,212,Orleans St & Ohio St,41.892154,-87.636928,23.0,30660.0,31260.0,600.0
4504782,9574488,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:45:00,14.066666666666665,48.9,cloudy,17,Wood St & Division St,41.90332,-87.67273,15.0,91,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999996,31.0,30660.0,31500.0,840.0
4504783,9574487,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:31:00,2016-05-17 08:48:00,17.083333333333332,48.9,cloudy,243,Lincoln Ave & Leavitt St,41.962391,-87.684146,15.0,166,Ashland Ave & Wrightwood Ave,41.92883,-87.66850699999998,15.0,30660.0,31680.0,1020.0
4504784,9574486,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:36:00,4.7,48.9,cloudy,51,Clark St & Randolph St,41.884576,-87.63189,31.0,52,Michigan Ave & Lake St,41.886024,-87.624117,31.0,30660.0,30960.0,300.0
4504785,9574485,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:50:00,18.966666666666665,48.9,cloudy,333,Ashland Ave & Blackhawk St,41.907066,-87.667252,15.0,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,30660.0,31800.0,1140.0
4504786,9574484,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:51:00,20.58333333333333,48.9,cloudy,353,Clark St & Touhy Ave,42.01256,-87.674367,15.0,468,Budlong Woods Library,41.983665,-87.696423,15.0,30660.0,31860.0,1200.0
4504787,9574482,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:31:00,2016-05-17 08:34:00,3.4833333333333334,48.9,cloudy,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,23.0,273,Michigan Ave & 18th St,41.857813,-87.62455,23.0,30660.0,30840.0,180.0
4504788,9574481,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:51:00,20.316666666666666,48.9,cloudy,298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,15.0,224,Halsted St & Willow St,41.913778,-87.64884,19.0,30600.0,31860.0,1260.0
4504789,9574480,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:37:00,6.716666666666668,48.9,cloudy,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,21,Aberdeen St & Jackson Blvd,41.877726,-87.654787,15.0,30600.0,31020.0,420.0
4504790,9574479,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:38:00,7.383333333333334,48.9,cloudy,286,Franklin St & Quincy St,41.878724,-87.634793,23.0,43,Michigan Ave & Washington St,41.883893,-87.624649,43.0,30600.0,31080.0,480.0
4504791,9574476,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:46:00,15.45,48.9,cloudy,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0,45,Michigan Ave & Congress Pkwy,41.876243,-87.624426,15.0,30600.0,31560.0,960.0
4504792,9574475,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:30:00,2016-05-17 08:34:00,4.75,48.9,cloudy,346,Ada St & Washington Blvd,41.88283,-87.661206,15.0,71,Morgan St & Lake St,41.885483,-87.652305,15.0,30600.0,30840.0,240.0
4504793,9574474,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:47:00,17.383333333333333,48.9,cloudy,66,Clinton St & Lake St,41.885464,-87.641253,19.0,197,Michigan Ave & Madison St,41.882134,-87.625125,19.0,30600.0,31620.0,1020.0
4504794,9574473,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:36:00,6.133333333333334,48.9,cloudy,164,Franklin St & Lake St,41.885837,-87.6355,23.0,111,Sedgwick St & Huron St,41.894666,-87.638437,19.0,30600.0,30960.0,360.0
4504795,9574472,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:34:00,4.466666666666667,48.9,cloudy,191,Canal St & Monroe St (*),41.880884,-87.639525,23.0,283,LaSalle St & Jackson Blvd,41.878170000000004,-87.631985,31.0,30600.0,30840.0,240.0
4504796,9574471,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:43:00,13.133333333333333,48.9,cloudy,376,Artesian Ave & Hubbard St,41.889492,-87.68821899999998,35.0,217,May St & Fulton St,41.886773,-87.656001,15.0,30600.0,31380.0,780.0
4504797,9574470,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:40:00,9.883333333333333,48.9,cloudy,5,State St & Harrison St,41.874053,-87.627716,23.0,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,30600.0,31200.0,600.0
4504798,9574468,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:50:00,19.95,48.9,cloudy,36,Franklin St & Jackson Blvd,41.877708,-87.63532099999998,31.0,85,Michigan Ave & Oak St,41.90096,-87.623777,23.0,30600.0,31800.0,1200.0
4504799,9574466,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:30:00,2016-05-17 08:38:00,8.683333333333334,48.9,cloudy,364,Larrabee St & Oak St,41.900219,-87.642985,15.0,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,30600.0,31080.0,480.0
4504800,9574465,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:30:00,2016-05-17 08:54:00,24.48333333333333,48.9,cloudy,160,Campbell Ave & North Ave,41.910534999999996,-87.68955600000002,15.0,18,Wacker Dr & Washington St,41.883272,-87.637313,19.0,30600.0,32040.0,1440.0
4504801,9574464,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:37:00,7.2666666666666675,48.9,cloudy,346,Ada St & Washington Blvd,41.88283,-87.661206,15.0,18,Wacker Dr & Washington St,41.883272,-87.637313,19.0,30540.0,31020.0,480.0
4504802,9574463,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:29:00,2016-05-17 08:51:00,21.516666666666666,48.9,cloudy,374,Western Ave & Walton St,41.898418,-87.686596,15.0,173,Mies van der Rohe Way & Chicago Ave,41.89691,-87.62174300000002,15.0,30540.0,31860.0,1320.0
4504803,9574462,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:32:00,2.2666666666666666,48.9,cloudy,152,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,15.0,13,Wilton Ave & Diversey Pkwy,41.932418,-87.65270500000004,27.0,30540.0,30720.0,180.0
4504804,9574461,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:35:00,5.433333333333334,48.9,cloudy,56,Desplaines St & Kinzie St,41.888715999999995,-87.644448,27.0,73,Jefferson St & Monroe St,41.880421999999996,-87.642746,19.0,30540.0,30900.0,360.0
4504805,9574460,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:40:00,11.316666666666665,48.9,cloudy,26,McClurg Ct & Illinois St,41.89102000000001,-87.6173,31.0,49,Dearborn St & Monroe St,41.88132,-87.629521,27.0,30540.0,31200.0,660.0
4504806,9574459,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:33:00,3.733333333333333,48.9,cloudy,285,Wood St & Grand Ave,41.89113,-87.67203,15.0,119,Ashland Ave & Lake St,41.88541,-87.66731999999998,19.0,30540.0,30780.0,240.0
4504807,9574457,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 09:00:00,30.93333333333333,48.9,cloudy,165,Clark St & Grace St,41.95078,-87.659172,19.0,71,Morgan St & Lake St,41.885483,-87.652305,15.0,30540.0,32400.0,1860.0
4504808,9574456,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:36:00,7.416666666666668,48.9,cloudy,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,31.0,30540.0,30960.0,420.0
4504809,9574455,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:37:00,8.316666666666666,48.9,cloudy,91,Clinton St & Washington Blvd,41.883379999999995,-87.64116999999996,31.0,31,Franklin St & Chicago Ave,41.896802,-87.635638,23.0,30540.0,31020.0,480.0
4504810,9574454,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:35:00,5.55,48.9,cloudy,226,Racine Ave & Belmont Ave,41.939743,-87.658865,15.0,13,Wilton Ave & Diversey Pkwy,41.932418,-87.65270500000004,27.0,30540.0,30900.0,360.0
4504811,9574449,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:37:00,8.066666666666666,48.9,cloudy,192,Canal St & Adams St,41.879255,-87.639904,47.0,53,Wells St & Huron St,41.894729,-87.633775,19.0,30540.0,31020.0,480.0
4504812,9574448,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:34:00,5.183333333333334,48.9,cloudy,192,Canal St & Adams St,41.879255,-87.639904,47.0,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,30540.0,30840.0,300.0
4504813,9574447,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:36:00,7.25,48.9,cloudy,18,Wacker Dr & Washington St,41.883272,-87.637313,19.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,31.0,30540.0,30960.0,420.0
4504814,9574446,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:34:00,5.633333333333334,48.9,cloudy,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,18,Wacker Dr & Washington St,41.883272,-87.637313,19.0,30480.0,30840.0,360.0
4504815,9574445,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:29:00,2016-05-17 08:40:00,10.983333333333333,48.9,cloudy,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,23.0,228,Damen Ave & Melrose Ave,41.9406,-87.6785,11.0,30540.0,31200.0,660.0
4504816,9574443,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:29:00,2016-05-17 08:34:00,5.85,48.9,cloudy,66,Clinton St & Lake St,41.885464,-87.641253,19.0,47,State St & Kinzie St,41.889179999999996,-87.6277,23.0,30540.0,30840.0,300.0
4504817,9574441,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:57:00,28.85,48.9,cloudy,276,California Ave & North Ave,41.91044,-87.6972,11.0,81,Daley Center Plaza,41.884240999999996,-87.629634,39.0,30480.0,32220.0,1740.0
4504818,9574440,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:42:00,13.266666666666667,48.9,cloudy,359,Larrabee St & Division St,41.903486,-87.643353,19.0,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,30480.0,31320.0,840.0
4504819,9574439,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:45:00,16.316666666666666,48.9,cloudy,29,Noble St & Milwaukee Ave,41.90068,-87.6626,15.0,81,Daley Center Plaza,41.884240999999996,-87.629634,39.0,30480.0,31500.0,1020.0
4504820,9574438,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:41:00,12.333333333333336,48.9,cloudy,20,Sheffield Ave & Kingsbury St,41.910522,-87.65310600000002,15.0,301,Clark St & Schiller St,41.907993,-87.631501,19.0,30480.0,31260.0,780.0
4504821,9574437,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:28:00,2016-05-17 08:32:00,3.733333333333333,48.9,cloudy,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,66,Clinton St & Lake St,41.885464,-87.641253,19.0,30480.0,30720.0,240.0
4504822,9574436,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:34:00,5.75,48.9,cloudy,66,Clinton St & Lake St,41.885464,-87.641253,19.0,74,Kingsbury St & Erie St,41.893882,-87.641711,23.0,30480.0,30840.0,360.0
4504823,9574435,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:40:00,12.1,48.9,cloudy,291,Wells St & Evergreen Ave,41.906724,-87.63483000000002,19.0,56,Desplaines St & Kinzie St,41.888715999999995,-87.644448,27.0,30480.0,31200.0,720.0
4504824,9574434,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:40:00,12.233333333333333,48.9,cloudy,140,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,19.0,283,LaSalle St & Jackson Blvd,41.878170000000004,-87.631985,31.0,30480.0,31200.0,720.0
4504825,9574432,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:33:00,4.516666666666667,48.9,cloudy,48,Larrabee St & Kingsbury St,41.897764,-87.642884,27.0,133,Kingsbury St & Kinzie St,41.889177000000004,-87.638506,27.0,30480.0,30780.0,300.0
4504826,9574431,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:43:00,14.716666666666667,48.9,cloudy,174,Canal St & Madison St,41.882090999999996,-87.639833,27.0,31,Franklin St & Chicago Ave,41.896802,-87.635638,23.0,30480.0,31380.0,900.0
4504827,9574430,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:36:00,8.183333333333334,48.9,cloudy,220,Hampden Ct & Diversey Pkwy,41.93262,-87.642385,23.0,225,Halsted St & Dickens Ave,41.919936,-87.64883,15.0,30480.0,30960.0,480.0
4504828,9574428,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:43:00,15.416666666666664,48.9,cloudy,288,Larrabee St & Armitage Ave,41.918084,-87.643749,11.0,181,LaSalle St & Illinois St,41.890749,-87.63206,31.0,30480.0,31380.0,900.0
4504829,9574426,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:55:00,27.11666666666667,48.9,cloudy,214,Damen Ave & Grand Ave,41.891220000000004,-87.67685999999998,15.0,321,Wabash Ave & 8th St,41.871961999999996,-87.62610600000002,19.0,30480.0,32100.0,1620.0
4504830,9574425,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:28:00,2016-05-17 08:30:00,2.4,48.9,cloudy,306,Sheridan Rd & Buena Ave,41.958494,-87.654966,15.0,240,Sheridan Rd & Irving Park Rd,41.954245,-87.65440600000002,23.0,30480.0,30600.0,120.0
4504831,9574421,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:27:00,2016-05-17 08:49:00,22.13333333333333,48.9,cloudy,152,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,15.0,77,Clinton St & Madison St,41.882242,-87.64106600000002,31.0,30420.0,31740.0,1320.0
4504832,9574420,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:27:00,2016-05-17 08:39:00,12.383333333333333,48.9,cloudy,255,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,31.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,31.0,30420.0,31140.0,720.0
4504833,9574419,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:27:00,2016-05-17 08:34:00,7.083333333333332,48.9,cloudy,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,41,Federal St & Polk St,41.872078,-87.629544,19.0,30420.0,30840.0,420.0
4504834,9574418,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:27:00,2016-05-17 08:40:00,13.266666666666667,48.9,cloudy,325,Clark St & Winnemac Ave,41.973385,-87.66836500000002,19.0,458,Broadway & Thorndale Ave,41.989743,-87.66014100000002,19.0,30420.0,31200.0,780.0
4504835,9574416,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:27:00,2016-05-17 08:37:00,10.3,48.9,cloudy,18,Wacker Dr & Washington St,41.883272,-87.637313,19.0,195,Columbus Dr & Randolph St,41.884728,-87.61952099999998,31.0,30420.0,31020.0,600.0
4504836,9574413,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:27:00,2016-05-17 08:40:00,13.05,48.9,cloudy,178,State St & 19th St,41.856594,-87.627542,15.0,287,Franklin St & Monroe St,41.880317,-87.63518499999998,27.0,30420.0,31200.0,780.0
4504837,9574412,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:27:00,2016-05-17 08:46:00,19.9,48.9,cloudy,208,Ashland Ave & 21st St,41.853809999999996,-87.665897,15.0,98,LaSalle St & Washington St,41.882664,-87.63253,15.0,30420.0,31560.0,1140.0
4504838,9574411,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:27:00,2016-05-17 08:36:00,9.016666666666667,48.9,cloudy,84,Union Ave & Grand Ave,41.89100000000001,-87.645925,19.0,44,State St & Randolph St,41.88473,-87.627734,27.0,30420.0,30960.0,540.0
4504839,9574410,2016,5,20,1,8,Subscriber,Female,2016-05-17 08:26:00,2016-05-17 09:21:00,54.38333333333333,48.9,cloudy,75,Canal St & Jackson Blvd,41.878412,-87.641052,31.0,423,University Ave & 57th St,41.79147800000001,-87.599861,19.0,30360.0,33660.0,3300.0
4504840,9574406,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:26:00,2016-05-17 08:39:00,13.25,48.9,cloudy,58,Marshfield Ave & Cortland St,41.916017,-87.668879,23.0,152,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,15.0,30360.0,31140.0,780.0
4504841,9574405,2016,5,20,1,8,Subscriber,Male,2016-05-17 08:26:00,2016-05-17 08:44:00,18.216666666666665,48.9,cloudy,218,Wells St & 19th St,41.856802,-87.63387900000002,11.0,100,Orleans St & Merchandise Mart Plaza,41.888243,-87.63639,23.0,30360.0,31440.0,1080.0
